2020-07-17 09:00:14,502.0
2020-07-17 09:00:59,502.0
2020-07-17 09:01:29,510.0
2020-07-17 09:01:29,510.0
2020-07-17 09:01:29,510.0
2020-07-17 09:01:29,510.0
2020-07-17 09:06:26,512.0
2020-07-17 09:07:19,513.0
2020-07-17 09:08:21,512.0
2020-07-17 09:08:57,513.0
2020-07-17 09:10:25,520.5
2020-07-17 09:11:16,519.5
2020-07-17 09:12:26,519.0
2020-07-17 09:13:09,516.0
2020-07-17 09:14:21,516.5
2020-07-17 09:14:21,516.5
2020-07-17 09:16:17,517.0
2020-07-17 09:16:17,517.0
2020-07-17 09:17:54,517.5
2020-07-17 09:19:02,518.5
2020-07-17 09:19:59,519.0
2020-07-17 09:19:59,519.0
2020-07-17 09:19:59,519.0
2020-07-17 09:19:59,519.0
2020-07-17 09:19:59,519.0
2020-07-17 09:19:59,519.0
2020-07-17 09:19:59,519.0
2020-07-17 09:20:00,519.0
2020-07-17 09:20:00,519.0
2020-07-17 09:20:00,519.0
2020-07-17 09:30:28,520.5
2020-07-17 09:31:28,523.5
2020-07-17 09:32:28,522.5
2020-07-17 09:33:28,523.5
2020-07-17 09:34:28,522.0
2020-07-17 09:35:28,519.0
2020-07-17 09:36:29,522.5
2020-07-17 09:37:29,523.0
2020-07-17 09:38:28,523.0
2020-07-17 09:39:24,523.0
2020-07-17 09:40:29,523.5
2020-07-17 09:41:27,523.0
2020-07-17 09:42:21,523.5
2020-07-17 09:43:28,522.5
2020-07-17 09:44:28,522.0
2020-07-17 09:45:28,522.5
2020-07-17 09:46:26,522.0
2020-07-17 09:47:28,520.5
2020-07-17 09:48:27,520.0
2020-07-17 09:49:27,520.0
2020-07-17 09:50:29,519.0
2020-07-17 09:51:28,519.0
2020-07-17 09:52:22,519.0
2020-07-17 09:53:27,518.5
2020-07-17 09:54:30,518.5
2020-07-17 09:55:29,518.5
2020-07-17 09:56:26,519.0
2020-07-17 09:57:30,518.0
2020-07-17 09:58:30,519.5
2020-07-17 09:59:30,520.0
2020-07-17 10:00:27,520.5
2020-07-17 10:01:16,520.0
2020-07-17 10:02:26,521.0
2020-07-17 10:03:21,522.0
2020-07-17 10:04:29,522.5
2020-07-17 10:05:30,522.0
2020-07-17 10:06:25,523.0
2020-07-17 10:07:30,522.5
2020-07-17 10:08:28,523.0
2020-07-17 10:09:24,523.0
2020-07-17 10:10:30,523.5
2020-07-17 10:11:28,524.0
2020-07-17 10:12:29,524.5
2020-07-17 10:13:32,524.5
2020-07-17 10:14:31,524.5
2020-07-17 10:15:30,525.5
2020-07-17 10:16:29,525.0
2020-07-17 10:17:32,524.5
2020-07-17 10:18:31,525.0
2020-07-17 10:19:32,525.5
2020-07-17 10:20:31,525.5
2020-07-17 10:21:31,525.5
2020-07-17 10:22:31,525.0
2020-07-17 10:23:30,525.0
2020-07-17 10:24:32,526.0
2020-07-17 10:25:32,527.5
2020-07-17 10:26:27,528.0
2020-07-17 10:27:32,528.0
2020-07-17 10:28:22,527.5
2020-07-17 10:29:33,528.0
2020-07-17 10:30:33,527.5
2020-07-17 10:31:33,528.0
2020-07-17 10:32:32,529.0
2020-07-17 10:33:31,528.5
2020-07-17 10:34:34,529.5
2020-07-17 10:35:34,529.5
2020-07-17 10:36:31,530.0
2020-07-17 10:37:24,529.5
2020-07-17 10:38:32,528.0
2020-07-17 10:39:35,528.0
2020-07-17 10:40:33,528.0
2020-07-17 10:41:35,528.5
2020-07-17 10:42:34,527.0
2020-07-17 10:43:35,527.5
2020-07-17 10:44:34,527.0
2020-07-17 10:45:31,526.0
2020-07-17 10:46:21,526.0
2020-07-17 10:47:32,527.5
2020-07-17 10:48:34,528.0
2020-07-17 10:49:33,528.5
2020-07-17 10:50:35,529.0
2020-07-17 10:56:03,526.5
2020-07-17 10:57:04,527.0
2020-07-17 10:57:56,527.0
2020-07-17 10:58:57,528.0
2020-07-17 11:00:04,527.5
2020-07-17 11:01:04,528.0
2020-07-17 11:01:57,526.5
2020-07-17 11:03:00,526.5
2020-07-17 11:03:52,527.5
2020-07-17 11:05:04,528.0
2020-07-17 11:06:07,527.5
2020-07-17 11:07:06,527.0
2020-07-17 11:08:06,527.5
2020-07-17 11:09:07,526.5
2020-07-17 11:09:33,526.0
2020-07-17 11:11:07,525.5
2020-07-17 11:11:57,525.0
2020-07-17 11:13:03,523.5
2020-07-17 11:14:02,524.5
2020-07-17 11:15:07,524.5
2020-07-17 11:16:05,525.5
2020-07-17 11:17:06,526.0
2020-07-17 11:17:56,526.0
2020-07-17 11:19:06,526.0
2020-07-17 11:21:04,526.0
2020-07-17 11:22:13,526.0
2020-07-17 11:23:17,526.0
2020-07-17 11:24:17,526.0
2020-07-17 11:25:20,525.5
2020-07-17 11:26:17,525.0
2020-07-17 11:27:20,526.0
2020-07-17 11:27:53,525.5
2020-07-17 11:29:16,525.5
2020-07-17 11:30:16,525.5
2020-07-17 11:31:16,526.0
2020-07-17 11:32:09,524.5
2020-07-17 11:33:21,525.0
2020-07-17 11:33:41,525.0
2020-07-17 11:35:23,525.0
2020-07-17 11:36:21,525.0
2020-07-17 11:37:17,524.5
2020-07-17 11:38:16,525.5
2020-07-17 11:39:23,526.0
2020-07-17 11:40:23,526.0
2020-07-17 11:41:23,526.0
2020-07-17 11:42:10,526.0
2020-07-17 11:43:18,526.5
2020-07-17 11:44:19,525.0
2020-07-17 11:45:19,525.5
2020-07-17 11:46:05,525.0
2020-07-17 11:47:14,524.5
2020-07-17 11:48:10,525.0
2020-07-17 11:49:24,524.5
2020-07-17 11:50:23,525.0
2020-07-17 11:51:24,525.0
2020-07-17 11:52:18,524.5
2020-07-17 11:53:24,525.0
2020-07-17 11:54:20,525.0
2020-07-17 11:55:22,524.5
2020-07-17 11:56:21,524.5
2020-07-17 11:57:15,524.0
2020-07-17 11:58:18,524.5
2020-07-17 11:59:22,524.5
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 11:59:57,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 12:00:00,525.0
2020-07-17 13:00:39,524.5
2020-07-17 13:01:23,525.0
2020-07-17 13:02:37,525.0
2020-07-17 13:03:37,525.0
2020-07-17 13:04:37,525.5
2020-07-17 13:05:39,526.0
2020-07-17 13:06:37,525.5
2020-07-17 13:07:30,526.0
2020-07-17 13:08:34,525.5
2020-07-17 13:09:36,525.5
2020-07-17 13:10:36,524.0
2020-07-17 13:11:32,524.5
2020-07-17 13:12:39,524.0
2020-07-17 13:13:34,524.5
2020-07-17 13:14:40,524.5
2020-07-17 13:15:37,524.5
2020-07-17 13:16:21,523.5
2020-07-17 13:17:40,524.0
2020-07-17 13:18:40,523.0
2020-07-17 13:19:31,523.5
2020-07-17 13:20:40,523.0
2020-07-17 13:21:40,523.0
2020-07-17 13:22:38,522.0
2020-07-17 13:23:37,522.0
2020-07-17 13:24:41,522.0
