update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,1.56,122700.0,191512.0,0.081,1.6,1.56,4000.0,10000.0,1.56,3.205,79.592,1.9969999999999999
