update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,29.45,24502188.0,698607144.0,1.087,29.45,29.4,10000.0,19000.0,28.511999999999997,10.312999999999999,-30.662,1.3330000000000002
