update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,22.6,20665972.0,464799405.0,2.735,22.65,22.6,66800.0,600.0,22.491,5.022,12.764000000000001,1.788
