update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,0.195,923960.0,173256.0,0.09,0.195,0.18600000000000003,80000.0,170000.0,0.187,8.065,4.762,1.6840000000000002
