update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,0.055,9620200.0,534690.0,0.027999999999999997,0.055,0.054000000000000006,40000.0,900000.0,0.055,7.143,-11.792,0.654
