update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,2.07,5695732.0,11815132.0,0.094,2.08,2.07,51000.0,141000.0,2.074,2.392,4.8180000000000005,0.6709999999999999
