update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:55,31.3,192890203.0,5983906449.0,3.36,31.35,31.3,315500.0,66000.0,31.022,5.528,-25.255,1.179
