update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,0.71,278000.0,200500.0,0.039,0.72,0.71,117000.0,106000.0,0.721,5.332999999999999,-3.6289999999999996,0.746
