update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,4.55,229651430.0,1044568093.0,0.265,4.56,4.55,5108000.0,493000.0,4.548,1.965,34.556999999999995,1.486
