update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:55,539.0,18075999.0,9663103182.0,0.18899999999999997,539.5,539.0,23900.0,13700.0,534.581,2.528,-71.594,1.101
