update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,0.27,7018000.0,2005810.0,0.031,0.27,0.265,4000.0,142000.0,0.285,16.667,-93.646,0.718
