update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,11.24,20850400.0,235805084.0,3.522,11.24,11.22,40000.0,6000.0,11.309000000000001,12.357000000000001,-10.433,1.212
