update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,3.95,9824822.0,38827133.0,0.23399999999999999,3.96,3.95,208000.0,179000.0,3.951,1.276,-30.425,0.866
