update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,33.4,94128800.0,3161299650.0,0.455,33.45,33.4,515200.0,130000.0,33.584,6.438,48.644,1.8330000000000002
