update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:55,3.4,43584525.0,148124374.0,0.293,3.41,3.4,3609000.0,303000.0,3.398,1.775,20.208,1.12
