update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,21.9,18956760.0,408357603.0,0.569,21.9,21.85,482000.0,18000.0,21.541,8.645,-15.991,0.7559999999999999
