update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,9.53,9162625.0,86761655.0,0.5379999999999999,9.53,9.51,7800.0,15000.0,9.469,2.3680000000000003,6.683,1.75
