update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,3.61,4973000.0,17501190.0,1.23,3.61,3.59,2000.0,11000.0,3.5189999999999997,5.507000000000001,-29.624000000000002,2.049
