update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,74.65,5498859.0,405645914.0,0.601,74.65,74.6,4500.0,8500.0,73.76899999999999,3.3760000000000003,-38.141,0.865
