update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,0.475,972000.0,456540.0,0.013000000000000001,0.475,0.47,40000.0,24000.0,0.469,4.082,-61.038999999999994,0.574
