update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,1.1,10295000.0,11318420.0,0.107,1.1,1.09,464000.0,481000.0,1.099,2.727,-35.972,1.276
