update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio
2020-08-03 16:08:56,9.4,21028617.0,198679041.0,0.828,9.41,9.4,529500.0,7000.0,9.448,3.609,-22.631999999999998,1.02
