update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio,MA5,MA20,MA diff
2020-08-13 13:44:16,107.8,1535644.0,164559975.0,0.102,107.9,107.8,12100.0,6200.0,107.16,4.744,-6.731,0.615,,,
2020-08-13 13:44:53,107.9,1537144.0,164721825.0,0.102,107.9,107.8,13000.0,7000.0,107.16,4.744,-9.477,0.612,,,
2020-08-13 13:46:11,107.9,1538644.0,164883630.0,0.102,107.9,107.8,13300.0,7700.0,107.161,4.744,-9.24,0.609,,,
2020-08-13 13:46:11,107.9,1539544.0,164980740.0,0.102,107.9,107.8,12900.0,9000.0,107.162,4.744,-8.795,0.606,,,
2020-08-13 13:48:35,107.9,1541944.0,165239675.0,0.103,107.9,107.8,13300.0,8800.0,107.163,4.744,-8.943,0.604,107.88,,
2020-08-13 13:49:42,107.9,1543244.0,165379905.0,0.10300000000000001,107.9,107.8,14600.0,8800.0,107.163,4.744,-7.039,0.601,107.9,,
2020-08-13 13:50:17,107.9,1545744.0,165649625.0,0.103,107.9,107.8,13400.0,11300.0,107.164,4.744,-3.5810000000000004,0.598,107.9,,
2020-08-13 13:51:38,107.8,1548144.0,165908560.0,0.10300000000000001,107.9,107.8,12200.0,10700.0,107.166,4.744,-7.4510000000000005,0.597,107.88,,
2020-08-13 13:51:58,107.7,1564644.0,167687040.0,0.104,107.8,107.7,24900.0,12400.0,107.172,4.744,-13.091,0.6,107.84,,
2020-08-13 13:53:51,107.8,1567344.0,167977840.0,0.10400000000000001,107.8,107.7,28100.0,11400.0,107.17299999999999,4.744,-13.633,0.598,107.82000000000001,,
2020-08-13 13:54:44,107.8,1570144.0,168279650.0,0.104,107.8,107.7,26300.0,12400.0,107.174,4.744,-12.022,0.596,107.8,,
2020-08-13 13:55:46,107.8,1571644.0,168441285.0,0.105,107.8,107.7,27500.0,14500.0,107.175,4.744,-11.769,0.594,107.78,,
2020-08-13 13:56:38,107.8,1574744.0,168775435.0,0.105,107.8,107.7,22900.0,14900.0,107.176,4.744,-9.566,0.5920000000000001,107.78,,
2020-08-13 13:58:02,107.7,1576344.0,168947885.0,0.105,107.8,107.7,22000.0,16000.0,107.177,4.744,-9.209,0.59,107.78,,
2020-08-13 13:59:01,107.8,1578644.0,169195775.0,0.105,107.8,107.7,17800.0,16200.0,107.177,4.744,-8.25,0.5870000000000001,107.78,,
2020-08-13 14:00:02,107.8,1581144.0,169465260.0,0.105,107.8,107.7,16100.0,17000.0,107.178,4.744,-5.131,0.585,107.78,,
2020-08-13 14:01:08,107.8,1604644.0,171999200.0,0.107,107.9,107.8,5200.0,15700.0,107.188,4.744,0.8490000000000001,0.591,107.78,,
2020-08-13 14:02:10,107.8,1607544.0,172312095.0,0.107,107.9,107.8,5600.0,24800.0,107.189,4.744,-0.077,0.589,107.78,,
2020-08-13 14:03:06,107.8,1638344.0,175632845.0,0.109,107.9,107.8,13500.0,800.0,107.201,4.744,-13.217,0.588,107.79999999999998,,
