update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio,MA5,MA20,MA diff
2020-08-13 13:42:04,40.6,1830943.0,74513908.0,0.03,40.65,40.6,29000.0,102500.0,40.697,2.0780000000000003,-6.904,0.6579999999999999,,,
2020-08-13 13:44:42,40.55,1948943.0,79304758.0,0.032,40.6,40.55,38000.0,32500.0,40.691,2.0780000000000003,-2.57,0.6970000000000001,,,
2020-08-13 13:45:41,40.6,1949964.0,79346210.0,0.032,40.6,40.55,42000.0,33500.0,40.691,2.0780000000000003,-2.013,0.693,,,
2020-08-13 13:45:41,40.6,1950964.0,79386810.0,0.032,40.6,40.55,42500.0,32500.0,40.691,2.0780000000000003,-2.377,0.6920000000000001,,,
2020-08-13 13:48:04,40.55,1951964.0,79427360.0,0.032,40.6,40.55,46500.0,31500.0,40.69,2.0780000000000003,-2.101,0.688,40.58,,
2020-08-13 13:48:04,40.55,1951964.0,79427360.0,0.032,40.6,40.55,47000.0,36000.0,40.69,2.0780000000000003,-1.46,0.684,40.57,,
2020-08-13 13:48:04,40.55,1951964.0,79427360.0,0.032,40.6,40.55,47500.0,36000.0,40.69,2.0780000000000003,-0.989,0.6809999999999999,40.56999999999999,,
2020-08-13 13:48:04,40.55,1953464.0,79488185.0,0.032,40.6,40.55,48500.0,34500.0,40.69,2.0780000000000003,-1.4040000000000001,0.677,40.559999999999995,,
2020-08-13 13:48:04,40.55,1977361.0,80457069.0,0.032,40.55,40.5,46000.0,15000.0,40.689,2.0780000000000003,-3.4,0.68,40.55,,
2020-08-13 13:48:04,40.55,1977361.0,80457069.0,0.032,40.55,40.5,72500.0,17000.0,40.689,2.0780000000000003,-5.732,0.6779999999999999,40.54999999999999,,
2020-08-13 13:54:51,40.5,1990861.0,81003919.0,0.032,40.55,40.5,77500.0,14500.0,40.687,2.0780000000000003,-6.263,0.675,40.539999999999985,,
2020-08-13 13:55:36,40.5,1992361.0,81064694.0,0.032,40.55,40.5,74000.0,14000.0,40.687,2.0780000000000003,-5.97,0.6759999999999999,40.52999999999999,,
2020-08-13 13:55:36,40.5,2006861.0,81651944.0,0.032,40.5,40.45,91000.0,10500.0,40.686,2.0780000000000003,11.508,0.6779999999999999,40.51999999999998,,
2020-08-13 13:55:36,40.5,2006861.0,81651944.0,0.032,40.5,40.45,112500.0,13500.0,40.686,2.0780000000000003,10.269,0.675,40.50999999999998,,
2020-08-13 13:58:39,40.5,2009861.0,81773319.0,0.033,40.5,40.45,115000.0,23500.0,40.686,2.0780000000000003,10.248,0.672,40.49999999999998,,
2020-08-13 13:58:39,40.5,2009861.0,81773319.0,0.033,40.5,40.45,116000.0,25000.0,40.686,2.0780000000000003,10.14,0.669,40.49999999999998,,
2020-08-13 13:58:39,40.5,2009861.0,81773319.0,0.033,40.5,40.45,118500.0,26500.0,40.686,2.0780000000000003,10.167,0.6659999999999999,40.49999999999998,,
2020-08-13 13:58:39,40.5,2032361.0,82684569.0,0.033,40.5,40.45,96000.0,19500.0,40.683,2.0780000000000003,11.63,0.67,40.49999999999998,,
2020-08-13 13:58:39,40.5,2032362.0,82684610.0,0.033,40.5,40.45,96000.0,17000.0,40.683,2.0780000000000003,11.384,0.6659999999999999,40.49999999999998,,
2020-08-13 13:58:39,40.5,2033862.0,82745360.0,0.033,40.5,40.45,100500.0,17000.0,40.683,2.0780000000000003,11.332,0.6629999999999999,40.49999999999998,40.532500000000006,-0.032500000000027285
2020-08-13 14:04:26,40.45,2035023.0,82792258.0,0.033,40.5,40.45,102500.0,21000.0,40.683,2.0780000000000003,11.526,0.66,40.489999999999974,40.525000000000006,-0.03500000000003212
2020-08-13 14:04:26,40.45,2035023.0,82792258.0,0.033,40.5,40.45,103000.0,16500.0,40.683,2.0780000000000003,11.074000000000002,0.659,40.479999999999976,40.52000000000001,-0.040000000000034674
2020-08-13 14:04:26,40.45,2036951.0,82870267.0,0.033,40.5,40.45,102500.0,15000.0,40.683,2.0780000000000003,10.866,0.6559999999999999,40.46999999999997,40.51250000000001,-0.042500000000039506
2020-08-13 14:04:26,40.45,2038951.0,82951167.0,0.033,40.5,40.45,103000.0,29000.0,40.683,2.0780000000000003,12.588,0.653,40.459999999999965,40.50500000000001,-0.04500000000004434
2020-08-13 14:08:32,40.5,2039748.0,82983312.0,0.033,40.5,40.45,106500.0,31000.0,40.683,2.0780000000000003,12.574000000000002,0.65,40.459999999999965,40.50250000000001,-0.04250000000004661
2020-08-13 14:10:17,40.5,2061248.0,83854037.0,0.033,40.5,40.45,87000.0,32000.0,40.681,2.0780000000000003,14.849,0.654,40.46999999999997,40.500000000000014,-0.03000000000004377
2020-08-13 14:11:14,40.5,2062748.0,83914762.0,0.033,40.5,40.45,84000.0,19500.0,40.681,2.0780000000000003,13.951,0.6509999999999999,40.479999999999976,40.49750000000002,-0.017500000000040927
2020-08-13 14:11:57,40.45,2066748.0,84076562.0,0.033,40.5,40.45,91000.0,17500.0,40.68,2.0780000000000003,12.875,0.649,40.479999999999976,40.49250000000002,-0.012500000000045475
2020-08-13 14:13:03,40.5,2067573.0,84109958.0,0.033,40.5,40.45,90500.0,18000.0,40.68,2.0780000000000003,13.034,0.6459999999999999,40.489999999999974,40.49000000000002,-4.973799150320701e-14
2020-08-13 14:13:03,40.5,2067769.0,84117886.0,0.033,40.5,40.45,90500.0,18000.0,40.68,2.0780000000000003,13.068,0.643,40.489999999999974,40.487500000000026,0.0024999999999479883
2020-08-13 14:13:03,40.5,2067827.0,84120221.0,0.033,40.5,40.45,93500.0,19500.0,40.68,2.0780000000000003,13.443,0.64,40.489999999999974,40.487500000000026,0.0024999999999479883
2020-08-13 14:16:47,40.45,2068827.0,84160696.0,0.033,40.5,40.45,95000.0,24500.0,40.68,2.0780000000000003,13.960999999999999,0.637,40.479999999999976,40.48500000000003,-0.005000000000052296
2020-08-13 14:16:47,40.45,2069327.0,84180921.0,0.033,40.5,40.45,103500.0,30500.0,40.68,2.0780000000000003,14.179,0.636,40.479999999999976,40.48250000000003,-0.0025000000000545697
2020-08-13 14:16:47,40.45,2072827.0,84322496.0,0.034,40.5,40.45,105000.0,27000.0,40.679,2.0780000000000003,14.011,0.634,40.46999999999997,40.48000000000003,-0.01000000000006196
2020-08-13 14:19:50,40.5,2074537.0,84391631.0,0.034,40.5,40.45,104000.0,14000.0,40.679,2.0780000000000003,13.584,0.631,40.46999999999997,40.48000000000003,-0.01000000000006196
2020-08-13 14:20:39,40.5,2077095.0,84495179.0,0.034,40.5,40.45,104500.0,14000.0,40.679,2.0780000000000003,13.205,0.628,40.46999999999997,40.48000000000003,-0.01000000000006196
2020-08-13 14:21:32,40.45,2096595.0,85284129.0,0.034,40.5,40.45,103000.0,7000.0,40.677,2.0780000000000003,11.597,0.632,40.46999999999997,40.477500000000035,-0.007500000000064233
2020-08-13 14:21:32,40.45,2099095.0,85385254.0,0.034,40.5,40.45,106500.0,4500.0,40.677,2.0780000000000003,11.481,0.63,40.46999999999997,40.47500000000004,-0.005000000000066507
2020-08-13 14:21:32,40.45,2099095.0,85385254.0,0.034,40.5,40.45,106000.0,5000.0,40.677,2.0780000000000003,11.640999999999998,0.627,40.46999999999997,40.47250000000004,-0.0025000000000687805
2020-08-13 14:21:32,40.45,2099595.0,85405479.0,0.034,40.5,40.45,109500.0,5000.0,40.677,2.0780000000000003,11.209000000000001,0.624,40.459999999999965,40.47000000000004,-0.01000000000007617
2020-08-13 14:21:32,40.45,2100095.0,85425704.0,0.034,40.5,40.45,111500.0,14000.0,40.677,2.0780000000000003,12.601,0.622,40.44999999999997,40.47000000000004,-0.02000000000007418
2020-08-13 14:21:32,40.45,2100595.0,85445929.0,0.034,40.5,40.45,111500.0,7000.0,40.677,2.0780000000000003,11.16,0.619,40.44999999999997,40.47000000000004,-0.02000000000007418
2020-08-13 14:21:32,40.45,2100595.0,85445929.0,0.034,40.5,40.45,111500.0,9000.0,40.677,2.0780000000000003,11.79,0.617,40.44999999999997,40.47000000000004,-0.02000000000007418
2020-08-13 14:21:32,40.45,2100595.0,85445929.0,0.034,40.5,40.45,112000.0,11500.0,40.677,2.0780000000000003,11.97,0.614,40.44999999999997,40.47000000000004,-0.02000000000007418
2020-08-13 14:21:32,40.45,2101100.0,85466357.0,0.034,40.5,40.45,113500.0,21500.0,40.676,2.0780000000000003,13.294,0.611,40.44999999999997,40.467500000000044,-0.017500000000076454
2020-08-13 14:21:32,40.45,2107100.0,85709057.0,0.034,40.5,40.45,115500.0,29500.0,40.676,2.0780000000000003,13.224,0.61,40.44999999999997,40.465000000000046,-0.015000000000078728
2020-08-13 14:21:32,40.45,2107100.0,85709057.0,0.034,40.5,40.45,115500.0,19500.0,40.676,2.0780000000000003,16.887,0.607,40.44999999999997,40.46250000000005,-0.012500000000081002
2020-08-13 14:21:32,40.45,2107600.0,85729282.0,0.034,40.5,40.45,116000.0,38500.0,40.676,2.0780000000000003,13.73,0.605,40.44999999999997,40.46250000000005,-0.012500000000081002
2020-08-13 14:21:32,40.45,2107600.0,85729282.0,0.034,40.5,40.45,116500.0,17500.0,40.676,2.0780000000000003,11.803,0.602,40.44999999999997,40.46000000000005,-0.010000000000083276
2020-08-13 14:35:32,40.5,2108600.0,85769757.0,0.034,40.5,40.45,119500.0,39000.0,40.676,2.0780000000000003,13.325999999999999,0.6,40.459999999999965,40.46000000000005,-8.526512829121202e-14
2020-08-13 14:35:32,40.5,2110100.0,85830507.0,0.034,40.5,40.45,119500.0,30000.0,40.676,2.0780000000000003,12.169,0.598,40.46999999999997,40.46000000000005,0.00999999999991985
2020-08-13 14:35:32,40.5,2112100.0,85911507.0,0.034,40.5,40.45,118500.0,24500.0,40.675,2.0780000000000003,15.392000000000001,0.596,40.479999999999976,40.46250000000005,0.01749999999992724
2020-08-13 14:38:03,40.45,2114600.0,86012632.0,0.034,40.5,40.45,118000.0,26500.0,40.675,2.0780000000000003,16.448,0.595,40.479999999999976,40.46250000000005,0.01749999999992724
2020-08-13 14:38:03,40.45,2115600.0,86053082.0,0.034,40.5,40.45,120500.0,25000.0,40.675,2.0780000000000003,12.27,0.5920000000000001,40.479999999999976,40.46250000000005,0.01749999999992724
2020-08-13 14:38:03,40.45,2116100.0,86073307.0,0.034,40.5,40.45,120500.0,25000.0,40.675,2.0780000000000003,12.257,0.59,40.46999999999997,40.46000000000005,0.00999999999991985
2020-08-13 14:38:03,40.45,2121100.0,86275557.0,0.034,40.5,40.45,117000.0,25000.0,40.674,2.0780000000000003,12.639000000000001,0.588,40.459999999999965,40.45750000000005,0.002499999999912461
2020-08-13 14:43:18,40.45,2126600.0,86498207.0,0.034,40.5,40.45,114500.0,34000.0,40.674,2.0780000000000003,17.345,0.586,40.44999999999997,40.45750000000005,-0.007500000000085549
2020-08-13 14:44:40,40.5,2353774.0,95705701.0,0.038,40.6,40.5,23500.0,1500.0,40.66,2.0780000000000003,-2.556,0.63,40.459999999999965,40.46000000000005,-8.526512829121202e-14
2020-08-13 14:44:40,40.5,2353774.0,95705701.0,0.038,40.6,40.5,35000.0,4000.0,40.66,2.0780000000000003,-4.2410000000000005,0.643,40.46999999999997,40.46250000000005,0.0074999999999221245
2020-08-13 14:47:00,40.55,2355274.0,95766526.0,0.038,40.6,40.5,36000.0,6500.0,40.66,2.0780000000000003,-5.306,0.64,40.489999999999974,40.467500000000044,0.0224999999999298
2020-08-13 14:47:00,40.55,2355274.0,95766526.0,0.038,40.6,40.5,40500.0,16500.0,40.66,2.0780000000000003,-4.676,0.637,40.50999999999998,40.47250000000004,0.03749999999993747
2020-08-13 14:47:00,40.55,2355274.0,95766526.0,0.038,40.55,40.5,28500.0,19000.0,40.66,2.0780000000000003,-2.156,0.633,40.52999999999999,40.477500000000035,0.05249999999995225
2020-08-13 14:50:21,40.5,2356274.0,95807026.0,0.038,40.55,40.5,32500.0,29500.0,40.66,2.0780000000000003,-1.518,0.63,40.52999999999999,40.48000000000003,0.049999999999954525
2020-08-13 14:51:17,40.55,2357390.0,95852234.0,0.038,40.55,40.5,32500.0,32000.0,40.66,2.0780000000000003,-0.703,0.629,40.539999999999985,40.48500000000003,0.05499999999995708
2020-08-13 14:52:35,40.55,2369390.0,96338309.0,0.038,40.55,40.5,57000.0,22000.0,40.659,2.0780000000000003,-3.799,0.63,40.539999999999985,40.49000000000002,0.04999999999996163
2020-08-13 14:52:35,40.55,2369890.0,96358584.0,0.038,40.55,40.5,56500.0,32000.0,40.659,2.0780000000000003,-2.787,0.627,40.539999999999985,40.49500000000002,0.04499999999996618
2020-08-13 14:52:35,40.55,2370390.0,96378859.0,0.038,40.55,40.5,61500.0,36500.0,40.659,2.0780000000000003,-3.216,0.625,40.539999999999985,40.500000000000014,0.039999999999970726
2020-08-13 14:55:55,40.5,2457890.0,99922584.0,0.04,40.55,40.45,63000.0,35500.0,40.653,2.0780000000000003,4.316,0.644,40.539999999999985,40.50250000000001,0.037499999999973
2020-08-13 14:55:55,40.5,2457890.0,99922584.0,0.04,40.55,40.45,63000.0,27500.0,40.653,2.0780000000000003,3.4610000000000003,0.643,40.52999999999999,40.50500000000001,0.024999999999977263
2020-08-13 14:55:55,40.5,2469714.0,100401344.0,0.04,40.5,40.45,85500.0,25000.0,40.653,2.0780000000000003,14.491,0.6409999999999999,40.51999999999998,40.50500000000001,0.014999999999972147
2020-08-13 14:55:55,40.5,2469714.0,100401344.0,0.04,40.5,40.45,106000.0,31000.0,40.653,2.0780000000000003,13.17,0.6409999999999999,40.50999999999998,40.50500000000001,0.004999999999967031
2020-08-13 14:55:55,40.5,2469714.0,100401344.0,0.04,40.5,40.45,105500.0,35000.0,40.653,2.0780000000000003,14.61,0.638,40.49999999999998,40.50500000000001,-0.00500000000003098
2020-08-13 14:55:55,40.5,2469714.0,100401344.0,0.04,40.5,40.45,106500.0,36500.0,40.653,2.0780000000000003,14.624,0.636,40.49999999999998,40.50750000000001,-0.007500000000028706
2020-08-13 14:55:55,40.5,2470214.0,100421594.0,0.04,40.5,40.45,106000.0,40000.0,40.652,2.0780000000000003,16.766,0.633,40.49999999999998,40.510000000000005,-0.010000000000026432
2020-08-13 14:55:55,40.5,2472606.0,100518391.0,0.04,40.5,40.45,104500.0,42000.0,40.652,2.0780000000000003,16.991,0.631,40.49999999999998,40.5125,-0.012500000000024158
2020-08-13 14:55:55,40.5,2472606.0,100518391.0,0.04,40.5,40.45,106000.0,42000.0,40.652,2.0780000000000003,16.816,0.629,40.49999999999998,40.515,-0.015000000000021885
2020-08-13 14:55:55,40.5,2474106.0,100579141.0,0.04,40.5,40.45,105000.0,28500.0,40.652,2.0780000000000003,15.927,0.627,40.49999999999998,40.5175,-0.01750000000001961
2020-08-13 14:55:55,40.5,2474106.0,100579141.0,0.04,40.5,40.45,107000.0,30000.0,40.652,2.0780000000000003,15.863,0.624,40.49999999999998,40.5175,-0.01750000000001961
2020-08-13 15:07:20,40.5,2476106.0,100660116.0,0.04,40.5,40.45,105000.0,60000.0,40.652,2.0780000000000003,18.537,0.622,40.49999999999998,40.5175,-0.01750000000001961
2020-08-13 15:07:20,40.5,2482606.0,100923366.0,0.04,40.5,40.45,99500.0,72000.0,40.652,2.0780000000000003,19.883,0.621,40.49999999999998,40.515,-0.015000000000021885
2020-08-13 15:09:21,40.6,2637734.0,107211488.0,0.043,40.65,40.6,45000.0,17500.0,40.645,2.0780000000000003,-8.17,0.659,40.519999999999975,40.517500000000005,0.0024999999999693046
2020-08-13 15:11:04,40.65,2672734.0,108634238.0,0.043,40.65,40.6,21500.0,17500.0,40.645,2.0780000000000003,-5.846,0.657,40.549999999999976,40.52250000000001,0.027499999999967883
2020-08-13 15:11:24,40.6,2683872.0,109086427.0,0.043,40.65,40.6,30500.0,4500.0,40.645,2.0780000000000003,-9.377,0.665,40.56999999999998,40.52750000000001,0.04249999999996845
2020-08-13 15:11:24,40.6,2683872.0,109086427.0,0.043,40.65,40.6,37500.0,23000.0,40.645,2.0780000000000003,-8.014,0.6629999999999999,40.589999999999975,40.530000000000015,0.05999999999995964
2020-08-13 15:13:35,40.65,2684640.0,109117526.0,0.043,40.65,40.6,37000.0,18500.0,40.645,2.0780000000000003,-8.457,0.66,40.619999999999976,40.53500000000001,0.08499999999996533
2020-08-13 15:13:35,40.65,2688640.0,109280126.0,0.044000000000000004,40.65,40.6,32000.0,19000.0,40.645,2.0780000000000003,-10.14,0.659,40.62999999999998,40.54000000000001,0.08999999999996788
2020-08-13 15:13:35,40.65,2688640.0,109280126.0,0.044,40.65,40.6,33500.0,20000.0,40.645,2.0780000000000003,-10.155,0.6559999999999999,40.62999999999998,40.545000000000016,0.08499999999996533
2020-08-13 15:17:08,40.55,2714640.0,110335676.0,0.044000000000000004,40.6,40.55,9500.0,28500.0,40.644,2.0780000000000003,5.726,0.66,40.619999999999976,40.547500000000014,0.07249999999996248
2020-08-13 15:17:08,40.55,2714640.0,110335676.0,0.044,40.6,40.55,30500.0,22500.0,40.644,2.0780000000000003,3.073,0.659,40.60999999999997,40.55000000000001,0.05999999999995964
2020-08-13 15:18:28,40.6,2715640.0,110376276.0,0.044000000000000004,40.6,40.55,32500.0,22500.0,40.644,2.0780000000000003,2.863,0.6559999999999999,40.59999999999997,40.555000000000014,0.04499999999995907
2020-08-13 15:18:28,40.6,2716140.0,110396576.0,0.044,40.6,40.55,36000.0,29500.0,40.644,2.0780000000000003,2.449,0.654,40.58999999999997,40.56000000000002,0.0299999999999514
2020-08-13 15:18:28,40.6,2723706.0,110703729.0,0.044000000000000004,40.6,40.55,31500.0,35000.0,40.644,2.0780000000000003,3.497,0.653,40.57999999999997,40.56500000000001,0.014999999999957936
2020-08-13 15:21:45,40.55,2725706.0,110784829.0,0.044,40.6,40.55,29000.0,33000.0,40.644,2.0780000000000003,3.511,0.6509999999999999,40.57999999999996,40.56750000000001,0.012499999999953104
2020-08-13 15:22:51,40.6,2726725.0,110826192.0,0.044000000000000004,40.6,40.55,28000.0,33000.0,40.644,2.0780000000000003,3.614,0.649,40.58999999999996,40.57250000000001,0.017499999999948557
2020-08-13 15:22:51,40.6,2727225.0,110846492.0,0.044,40.6,40.55,30000.0,33000.0,40.644,2.0780000000000003,3.252,0.647,40.58999999999996,40.577500000000015,0.012499999999945999
2020-08-13 15:25:07,40.6,2729302.0,110930750.0,0.044000000000000004,40.6,40.55,36000.0,32500.0,40.644,2.0780000000000003,-1.032,0.645,40.58999999999996,40.58250000000002,0.007499999999943441
2020-08-13 15:26:01,40.55,2735302.0,111174075.0,0.044,40.6,40.55,36500.0,27500.0,40.644,2.0780000000000003,-1.53,0.645,40.57999999999997,40.585000000000015,-0.0050000000000451905
2020-08-13 15:27:37,40.5,2781302.0,113038475.0,0.045,40.5,40.45,20000.0,13000.0,40.641999999999996,2.0780000000000003,25.835,0.649,40.56999999999997,40.585000000000015,-0.015000000000043201
2020-08-13 15:27:37,40.5,2781802.0,113058725.0,0.045,40.5,40.45,35000.0,13000.0,40.642,2.0780000000000003,25.257,0.6509999999999999,40.54999999999997,40.585000000000015,-0.03500000000004633
2020-08-13 15:27:37,40.5,2781802.0,113058725.0,0.045,40.5,40.45,35000.0,19500.0,40.641999999999996,2.0780000000000003,25.745,0.649,40.52999999999997,40.585000000000015,-0.05500000000004235
2020-08-13 15:27:37,40.5,2781895.0,113062450.0,0.045,40.5,40.45,50000.0,23500.0,40.642,2.0780000000000003,32.687,0.6459999999999999,40.50999999999998,40.58000000000001,-0.07000000000003581
2020-08-13 15:31:38,40.45,2794895.0,113588375.0,0.045,40.5,40.45,56000.0,7000.0,40.641,2.0780000000000003,30.923000000000002,0.645,40.489999999999974,40.570000000000014,-0.08000000000004093
2020-08-13 15:31:38,40.45,2803395.0,113932200.0,0.045,40.5,40.45,61500.0,6500.0,40.64,2.0780000000000003,30.50800000000001,0.6459999999999999,40.479999999999976,40.562500000000014,-0.08250000000003865
2020-08-13 15:31:38,40.45,2803395.0,113932200.0,0.045,40.5,40.45,63000.0,21500.0,40.64,2.0780000000000003,31.331,0.644,40.46999999999997,40.55500000000002,-0.08500000000005059
2020-08-13 15:31:38,40.45,2805895.0,114033325.0,0.045,40.5,40.45,61500.0,21500.0,40.64,2.0780000000000003,31.778,0.642,40.459999999999965,40.54500000000002,-0.0850000000000577
2020-08-13 15:31:38,40.45,2807395.0,114094000.0,0.045,40.5,40.45,67000.0,26000.0,40.64,2.0780000000000003,31.488000000000003,0.64,40.44999999999997,40.535000000000025,-0.0850000000000577
2020-08-13 15:36:54,40.45,2809121.0,114163763.0,0.045,40.5,40.45,66500.0,25000.0,40.64,2.0780000000000003,31.511,0.639,40.44999999999997,40.52500000000003,-0.07500000000005969
2020-08-13 15:37:45,40.6,2883121.0,117161038.0,0.047,40.6,40.55,35000.0,34500.0,40.635999999999996,2.0780000000000003,13.953,0.654,40.47999999999996,40.52750000000003,-0.047500000000070486
