update_time,last_price,volume,turnover,turnover_rate,ask_price,bid_price,ask_vol,bid_vol,avg_price,amplitude,bid_ask_ratio,volume_ratio,MA5,MA20,MA diff
2020-08-13 13:44:23,32.15,5270830.0,170064612.0,0.174,32.15,32.1,26000.0,1000.0,32.265,4.006,-4.155,1.098,,,
2020-08-13 13:44:23,32.15,5271830.0,170096762.0,0.174,32.15,32.1,30000.0,2000.0,32.265,4.006,-4.178,1.101,,,
2020-08-13 13:45:56,32.1,5274830.0,170193062.0,0.174,32.15,32.1,32000.0,19000.0,32.265,4.006,-3.4730000000000003,1.095,,,
2020-08-13 13:45:56,32.1,5293830.0,170802962.0,0.174,32.15,32.1,37000.0,1000.0,32.264,4.006,-4.364,1.093,,,
2020-08-13 13:45:56,32.1,5294830.0,170835062.0,0.174,32.15,32.1,38000.0,2000.0,32.264,4.006,-4.364,1.087,32.12,,
2020-08-13 13:45:56,32.1,5295830.0,170867162.0,0.174,32.15,32.1,42000.0,1000.0,32.264,4.006,-3.656,1.081,32.11,,
2020-08-13 13:45:56,32.1,5299830.0,170995562.0,0.175,32.15,32.1,30000.0,13000.0,32.264,4.006,-1.651,1.0759999999999998,32.099999999999994,,
2020-08-13 13:45:56,32.1,5299830.0,170995562.0,0.175,32.15,32.1,30000.0,13000.0,32.264,4.006,-1.463,1.073,32.099999999999994,,
2020-08-13 13:51:57,32.1,5314830.0,171477462.0,0.175,32.15,32.1,24000.0,13000.0,32.263000000000005,4.006,-1.855,1.07,32.099999999999994,,
2020-08-13 13:51:57,32.1,5314830.0,171477462.0,0.175,32.15,32.1,30000.0,13000.0,32.263000000000005,4.006,-2.597,1.065,32.099999999999994,,
2020-08-13 13:51:57,32.1,5317830.0,171573762.0,0.175,32.15,32.1,42000.0,9000.0,32.263000000000005,4.006,-3.003,1.0590000000000002,32.099999999999994,,
2020-08-13 13:51:57,32.1,5319830.0,171637962.0,0.175,32.15,32.1,38000.0,8000.0,32.263000000000005,4.006,-2.8310000000000004,1.054,32.099999999999994,,
2020-08-13 13:51:57,32.1,5320830.0,171670062.0,0.175,32.15,32.1,32000.0,10000.0,32.263000000000005,4.006,-1.55,1.048,32.099999999999994,,
2020-08-13 13:57:51,32.15,5321830.0,171702212.0,0.175,32.15,32.1,31000.0,19000.0,32.263000000000005,4.006,-1.463,1.043,32.11,,
2020-08-13 13:57:51,32.15,5322830.0,171734362.0,0.175,32.15,32.1,35000.0,20000.0,32.263000000000005,4.006,-1.538,1.038,32.12,,
2020-08-13 14:00:06,32.1,5344830.0,172441612.0,0.17600000000000002,32.15,32.1,29000.0,17000.0,32.263000000000005,4.006,-2.1319999999999997,1.035,32.12,,
2020-08-13 14:00:20,32.15,5378830.0,173534712.0,0.177,32.15,32.1,60000.0,18000.0,32.262,4.006,-4.065,1.039,32.13,,
2020-08-13 14:00:20,32.15,5379830.0,173566862.0,0.177,32.15,32.1,61000.0,18000.0,32.262,4.006,-4.34,1.035,32.14,,
2020-08-13 14:03:00,32.1,5399830.0,174208962.0,0.17800000000000002,32.1,32.05,19000.0,24000.0,32.261,4.006,-0.364,1.03,32.13,,
2020-08-13 14:03:00,32.1,5399830.0,174208962.0,0.17800000000000002,32.1,32.05,27000.0,24000.0,32.260999999999996,4.006,0.272,1.028,32.12,32.115,0.0049999999999954525
2020-08-13 14:05:03,32.05,5412830.0,174626212.0,0.17800000000000002,32.1,32.05,31000.0,23000.0,32.261,4.006,-0.364,1.025,32.11,32.11,0.0
2020-08-13 14:05:03,32.05,5413830.0,174658312.0,0.17800000000000002,32.1,32.05,31000.0,23000.0,32.260999999999996,4.006,-0.455,1.02,32.08999999999999,32.105000000000004,-0.01500000000001478
2020-08-13 14:05:03,32.05,5415482.0,174711341.0,0.17800000000000002,32.1,32.05,32000.0,28000.0,32.261,4.006,-1.375,1.016,32.069999999999986,32.1025,-0.032500000000013074
2020-08-13 14:07:55,32.1,5428482.0,175128641.0,0.179,32.1,32.05,49000.0,19000.0,32.260999999999996,4.006,-3.063,1.013,32.069999999999986,32.1025,-0.032500000000013074
2020-08-13 14:07:55,32.1,5433482.0,175289141.0,0.179,32.1,32.05,43000.0,18000.0,32.26,4.006,-2.629,1.009,32.069999999999986,32.1025,-0.032500000000013074
2020-08-13 14:07:55,32.1,5434482.0,175321241.0,0.179,32.1,32.05,50000.0,29000.0,32.26,4.006,-2.1430000000000002,1.004,32.079999999999984,32.1025,-0.022500000000015064
2020-08-13 14:10:59,32.05,5436482.0,175385391.0,0.179,32.1,32.05,51000.0,21000.0,32.26,4.006,-2.615,1.002,32.079999999999984,32.099999999999994,-0.020000000000010232
2020-08-13 14:11:54,32.1,5438482.0,175449591.0,0.179,32.1,32.05,48000.0,22000.0,32.26,4.006,-2.063,0.997,32.08999999999999,32.099999999999994,-0.010000000000005116
2020-08-13 14:11:54,32.1,5438482.0,175449591.0,0.179,32.1,32.05,54000.0,48000.0,32.26,4.006,-0.523,0.992,32.08999999999999,32.099999999999994,-0.010000000000005116
2020-08-13 14:11:54,32.1,5444482.0,175642191.0,0.179,32.1,32.05,52000.0,47000.0,32.26,4.006,-0.35,0.987,32.08999999999999,32.099999999999994,-0.010000000000005116
2020-08-13 14:15:00,32.05,5469482.0,176443491.0,0.18,32.1,32.05,58000.0,25000.0,32.259,4.006,-2.116,0.986,32.07999999999999,32.09749999999999,-0.017499999999998295
2020-08-13 14:15:00,32.05,5469482.0,176443491.0,0.18,32.1,32.05,61000.0,37000.0,32.259,4.006,-1.6540000000000001,0.983,32.079999999999984,32.094999999999985,-0.015000000000000568
2020-08-13 14:15:00,32.05,5471482.0,176507591.0,0.18,32.1,32.05,61000.0,37000.0,32.259,4.006,-1.127,0.979,32.069999999999986,32.09249999999999,-0.022500000000000853
2020-08-13 14:18:49,32.1,5485482.0,176956991.0,0.18100000000000002,32.1,32.05,56000.0,40000.0,32.259,4.006,-1.579,0.975,32.069999999999986,32.08999999999999,-0.020000000000003126
2020-08-13 14:19:09,32.05,5492482.0,177181391.0,0.181,32.1,32.05,71000.0,41000.0,32.258,4.006,-2.591,0.973,32.05999999999999,32.08499999999999,-0.02499999999999858
2020-08-13 14:19:09,32.05,5521482.0,178110841.0,0.182,32.05,32.0,77000.0,17000.0,32.257,4.006,-7.204,0.976,32.05999999999998,32.08249999999998,-0.022500000000000853
2020-08-13 14:21:47,32.0,5522482.0,178142841.0,0.182,32.05,32.0,79000.0,16000.0,32.257,4.006,-7.112,0.972,32.049999999999976,32.07499999999998,-0.025000000000005684
2020-08-13 14:21:47,32.0,5528482.0,178334841.0,0.182,32.05,32.0,95000.0,13000.0,32.257,4.006,-6.401,0.968,32.03999999999998,32.06749999999998,-0.02750000000000341
2020-08-13 14:23:44,32.05,5533482.0,178494941.0,0.182,32.05,32.0,94000.0,16000.0,32.257,4.006,-5.964,0.964,32.02999999999998,32.06499999999998,-0.035000000000003695
2020-08-13 14:23:44,32.05,5534482.0,178526991.0,0.182,32.05,32.0,99000.0,17000.0,32.257,4.006,-4.48,0.96,32.02999999999997,32.06249999999998,-0.03250000000000597
2020-08-13 14:23:44,32.05,5535482.0,178559041.0,0.182,32.05,32.0,90000.0,19000.0,32.257,4.006,-1.163,0.956,32.02999999999997,32.06249999999998,-0.03250000000000597
2020-08-13 14:23:44,32.05,5537482.0,178623141.0,0.182,32.05,32.0,92000.0,33000.0,32.257,4.006,-2.349,0.9520000000000001,32.03999999999998,32.06249999999998,-0.022500000000000853
2020-08-13 14:23:44,32.05,5541482.0,178751341.0,0.183,32.05,32.0,102000.0,25000.0,32.256,4.006,-3.691,0.948,32.049999999999976,32.06249999999998,-0.012500000000002842
2020-08-13 14:23:44,32.05,5542482.0,178783391.0,0.183,32.05,32.0,104000.0,36000.0,32.256,4.006,-2.819,0.9440000000000001,32.049999999999976,32.059999999999974,-0.00999999999999801
2020-08-13 14:30:30,32.0,5560487.0,179360401.0,0.183,32.05,32.0,97000.0,42000.0,32.256,4.006,-1.169,0.942,32.03999999999998,32.05499999999997,-0.014999999999993463
2020-08-13 14:30:30,32.0,5562487.0,179424451.0,0.183,32.05,32.0,108000.0,33000.0,32.256,4.006,-2.752,0.9390000000000001,32.02999999999997,32.04999999999997,-0.01999999999999602
2020-08-13 14:32:03,32.05,5564487.0,179488501.0,0.183,32.05,32.0,105000.0,19000.0,32.256,4.006,-0.905,0.935,32.02999999999997,32.04999999999997,-0.01999999999999602
2020-08-13 14:32:03,32.05,5582487.0,180065401.0,0.184,32.05,32.0,82000.0,43000.0,32.255,4.006,0.16899999999999998,0.934,32.02999999999997,32.04749999999997,-0.017499999999998295
